nan,nan,nan,nan,nan,-55.0,nan,-65.0,nan,nan,nan,nan,-59.0,nan,nan,nan,-48.0,nan,nan,-69.0,-70.0,nan,-71.0,nan,nan,nan,nan
nan,nan,nan,nan,nan,-55.0,nan,-65.0,nan,nan,nan,nan,-59.0,nan,nan,nan,-48.0,nan,nan,-69.0,-70.0,nan,-71.0,nan,nan,nan,nan
nan,nan,nan,nan,nan,-57.0,nan,-65.0,nan,nan,nan,nan,-59.0,nan,nan,nan,-49.0,nan,nan,-63.0,-66.0,nan,-71.0,nan,nan,nan,-75.0
nan,nan,nan,nan,nan,-57.0,nan,-65.0,nan,nan,nan,nan,-59.0,nan,nan,nan,-49.0,nan,nan,-63.0,-66.0,nan,-71.0,nan,nan,nan,-75.0
nan,nan,nan,nan,nan,-57.0,nan,-65.0,nan,nan,nan,nan,-59.0,nan,nan,nan,-49.0,nan,nan,-63.0,-66.0,nan,nan,nan,nan,nan,-75.0
-86.0,nan,-78.0,nan,nan,-53.0,nan,-64.0,nan,nan,nan,nan,-55.0,-79.0,-76.0,nan,-49.0,nan,nan,-71.0,-70.0,-81.0,nan,nan,nan,nan,-78.0
-86.0,nan,-78.0,nan,nan,-53.0,nan,-64.0,nan,nan,nan,nan,-55.0,-79.0,-76.0,nan,-49.0,nan,nan,-71.0,-70.0,-81.0,nan,nan,nan,nan,-78.0
-86.0,nan,-78.0,nan,nan,-53.0,nan,-64.0,nan,nan,nan,nan,-55.0,-79.0,-76.0,nan,-49.0,nan,nan,-71.0,-70.0,-81.0,nan,nan,nan,nan,-78.0
-86.0,nan,-78.0,nan,nan,-53.0,nan,-64.0,nan,nan,nan,nan,-55.0,-79.0,-76.0,nan,-49.0,nan,nan,-66.0,-66.0,-78.0,nan,nan,nan,nan,-78.0
-86.0,nan,-78.0,nan,nan,-53.0,nan,-64.0,nan,nan,nan,nan,-55.0,-79.0,-76.0,nan,-49.0,nan,nan,-66.0,-66.0,-78.0,nan,nan,nan,nan,-78.0
nan,nan,nan,nan,nan,-53.0,nan,nan,nan,nan,nan,nan,nan,nan,-76.0,nan,-49.0,nan,nan,-66.0,-66.0,-78.0,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-61.0,nan,-67.0,nan,nan,nan,-77.0,-56.0,-82.0,-76.0,nan,-47.0,nan,nan,-62.0,-71.0,-81.0,nan,nan,nan,nan,-72.0
nan,nan,nan,nan,nan,-61.0,nan,-67.0,nan,nan,nan,-77.0,-56.0,-82.0,-76.0,nan,-47.0,nan,nan,-62.0,-71.0,-81.0,nan,nan,nan,nan,-72.0
nan,nan,nan,nan,nan,-61.0,nan,-67.0,nan,nan,nan,-77.0,-56.0,-82.0,nan,nan,-47.0,nan,nan,-62.0,-71.0,-81.0,nan,nan,nan,nan,-72.0
nan,nan,nan,nan,nan,-56.0,nan,-69.0,nan,nan,nan,-77.0,-56.0,-82.0,-73.0,nan,-47.0,nan,nan,-62.0,-68.0,-81.0,nan,nan,nan,nan,-70.0
nan,nan,nan,nan,nan,-56.0,nan,-69.0,nan,nan,nan,-77.0,-56.0,-82.0,-73.0,nan,-47.0,nan,nan,-62.0,-68.0,-81.0,nan,nan,nan,nan,-70.0
nan,nan,nan,nan,nan,-56.0,nan,-69.0,nan,nan,nan,nan,-56.0,nan,-73.0,nan,-47.0,nan,nan,-62.0,-68.0,nan,nan,nan,nan,nan,-70.0
nan,nan,-71.0,nan,nan,-52.0,nan,-69.0,nan,nan,nan,nan,-55.0,nan,-73.0,nan,-47.0,nan,nan,-64.0,-67.0,nan,nan,nan,nan,nan,-70.0
nan,nan,-71.0,nan,nan,-52.0,nan,-69.0,nan,nan,nan,nan,-55.0,nan,-73.0,nan,-47.0,nan,nan,-64.0,-67.0,nan,nan,nan,nan,nan,-70.0
nan,nan,-71.0,nan,nan,-52.0,nan,nan,nan,nan,nan,nan,-55.0,nan,nan,nan,-47.0,nan,nan,-64.0,-67.0,nan,nan,nan,nan,nan,nan
nan,nan,-74.0,nan,nan,-52.0,nan,-66.0,nan,nan,nan,-68.0,-55.0,nan,nan,nan,-47.0,-78.0,nan,-73.0,-71.0,nan,-77.0,nan,nan,nan,-71.0
nan,nan,-74.0,nan,nan,-52.0,nan,-66.0,nan,nan,nan,-68.0,-55.0,nan,nan,nan,-47.0,-78.0,nan,-73.0,-71.0,nan,-77.0,nan,nan,nan,-71.0
nan,nan,-74.0,nan,nan,-52.0,nan,-66.0,nan,nan,nan,-68.0,-55.0,nan,nan,nan,-47.0,-78.0,nan,-73.0,-71.0,nan,-77.0,nan,nan,nan,-71.0
nan,nan,-74.0,nan,nan,-54.0,-81.0,-66.0,nan,nan,nan,-68.0,-56.0,nan,-73.0,nan,-47.0,-78.0,nan,-75.0,-71.0,nan,-77.0,nan,nan,nan,-71.0
nan,nan,-74.0,nan,nan,-54.0,-81.0,-66.0,nan,nan,nan,-68.0,-56.0,nan,-73.0,nan,-47.0,-78.0,nan,-75.0,-71.0,nan,-77.0,nan,nan,nan,-71.0
nan,nan,nan,nan,nan,-54.0,-81.0,-66.0,nan,nan,nan,nan,-56.0,nan,-73.0,nan,-47.0,nan,nan,-75.0,-71.0,nan,nan,nan,nan,nan,-71.0
nan,nan,nan,nan,nan,-50.0,-75.0,-68.0,nan,nan,nan,nan,-52.0,nan,-81.0,nan,-51.0,nan,nan,-68.0,-67.0,nan,nan,nan,nan,nan,-71.0
nan,nan,nan,nan,nan,-50.0,-75.0,-68.0,nan,nan,nan,nan,-52.0,nan,-81.0,nan,-51.0,nan,nan,-68.0,-67.0,nan,nan,nan,nan,nan,-71.0
nan,nan,nan,nan,nan,-50.0,-75.0,-68.0,nan,nan,nan,nan,-52.0,nan,-81.0,nan,-51.0,nan,nan,-68.0,-67.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,-81.0,-68.0,nan,nan,nan,nan,-51.0,nan,-81.0,nan,-54.0,nan,nan,-68.0,-65.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,-81.0,-68.0,nan,nan,nan,nan,-51.0,nan,-81.0,nan,-54.0,nan,nan,-68.0,-65.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,-81.0,-68.0,nan,nan,nan,nan,-51.0,nan,nan,nan,-54.0,nan,nan,-68.0,-65.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-48.0,-81.0,-64.0,nan,nan,nan,nan,-52.0,nan,nan,nan,-54.0,nan,nan,-62.0,-65.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-48.0,-81.0,-64.0,nan,nan,nan,nan,-52.0,nan,nan,nan,-54.0,nan,nan,-62.0,-65.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-48.0,nan,-64.0,nan,nan,nan,nan,-52.0,nan,nan,nan,-54.0,nan,nan,-62.0,-65.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-48.0,-82.0,-63.0,nan,nan,nan,nan,-52.0,nan,nan,nan,-53.0,-75.0,nan,-63.0,-64.0,-80.0,nan,nan,nan,nan,nan
