nan,nan,nan,nan,nan,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-47.0,nan,nan,-70.0,-68.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-47.0,nan,nan,-70.0,-68.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-47.0,nan,nan,-70.0,-68.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,nan,-60.0,nan,nan,-84.0,nan,-63.0,nan,nan,nan,-48.0,nan,nan,-66.0,-69.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,nan,-60.0,nan,nan,-84.0,nan,-63.0,nan,nan,nan,-48.0,nan,nan,-66.0,-69.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,nan,-60.0,nan,nan,-84.0,nan,-63.0,nan,nan,nan,-48.0,nan,nan,-66.0,-69.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-50.0,nan,-61.0,nan,nan,-84.0,-77.0,-63.0,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-74.0
nan,nan,nan,nan,nan,-50.0,nan,-61.0,nan,nan,-84.0,-77.0,-63.0,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-74.0
nan,nan,nan,nan,nan,-50.0,nan,-61.0,nan,nan,nan,-77.0,nan,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-74.0
nan,nan,nan,nan,nan,-51.0,-81.0,-61.0,nan,nan,nan,-77.0,nan,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-74.0
nan,nan,nan,nan,nan,-51.0,-81.0,-61.0,nan,nan,nan,-77.0,nan,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-74.0
nan,nan,nan,nan,nan,-51.0,-81.0,-61.0,nan,nan,nan,nan,nan,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-74.0
nan,nan,nan,nan,nan,-51.0,-81.0,-61.0,nan,nan,nan,nan,-65.0,nan,nan,nan,-50.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-75.0
nan,nan,nan,nan,nan,-51.0,nan,-61.0,nan,nan,nan,nan,-65.0,nan,nan,nan,-50.0,nan,nan,nan,-70.0,nan,nan,nan,nan,nan,-75.0
nan,nan,nan,nan,nan,-51.0,nan,-61.0,nan,nan,nan,nan,-65.0,nan,nan,nan,-50.0,nan,nan,nan,-70.0,nan,nan,nan,nan,nan,-75.0
nan,nan,nan,nan,nan,-51.0,nan,-61.0,nan,nan,-80.0,nan,-65.0,nan,nan,nan,-46.0,nan,nan,-66.0,-70.0,nan,nan,nan,nan,nan,-75.0
nan,nan,nan,nan,nan,-51.0,nan,-61.0,nan,nan,-80.0,nan,-65.0,nan,nan,nan,-46.0,nan,nan,-66.0,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-51.0,nan,-61.0,nan,nan,-80.0,nan,-65.0,nan,nan,nan,-46.0,nan,nan,-66.0,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-53.0,nan,-64.0,nan,nan,-80.0,nan,-65.0,nan,nan,nan,-44.0,nan,nan,-66.0,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-53.0,nan,-64.0,nan,nan,-80.0,nan,-65.0,nan,nan,nan,-44.0,nan,nan,-66.0,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-53.0,nan,-64.0,nan,nan,nan,nan,nan,nan,nan,nan,-44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-53.0,nan,-63.0,nan,nan,nan,-77.0,nan,nan,nan,nan,-43.0,nan,nan,-61.0,-79.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-53.0,nan,-63.0,nan,nan,nan,-77.0,nan,nan,nan,nan,-43.0,nan,nan,-61.0,-79.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-53.0,nan,-63.0,nan,nan,nan,-77.0,nan,nan,nan,nan,-43.0,nan,nan,-61.0,-79.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-55.0,nan,-62.0,nan,nan,nan,-77.0,-64.0,nan,nan,nan,-42.0,nan,nan,-61.0,-72.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-55.0,nan,-62.0,nan,nan,nan,-77.0,-64.0,nan,nan,nan,-42.0,nan,nan,-61.0,-72.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-55.0,nan,-62.0,nan,nan,nan,nan,-64.0,nan,nan,nan,-42.0,nan,nan,nan,-72.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,-57.0,-82.0,-62.0,nan,nan,nan,nan,-64.0,nan,nan,nan,-46.0,-85.0,nan,nan,-72.0,nan,nan,nan,nan,nan,nan
